InventoryID,Glottocode,ISO6393,LanguageName,SpecificDialect,GlyphID,Phoneme,Allophones,Marginal,SegmentClass,Source,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,raisedLarynxEjective,loweredLarynxImplosive,click
1,kore1280,kor,NA,NA,0259+0069,ə̃ː,NA,FALSE,vowel,fake,0,-,+,-,+,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,-,-,0
1,kore1280,kor,NA,NA,0259+0069+032F,əi,NA,FALSE,vowel,fake,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+",-,"-,+",-,"-,+",-,-,+,-,-,-,0,-,-,0
1,kore1280,kor,NA,NA,0259+032F+0069,əi̯,NA,FALSE,vowel,fake,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+",-,"-,+",-,"-,+",-,-,+,-,-,-,0,-,-,0
1,kore1280,kor,NA,NA,0259+0075+032F,ə̯i,NA,FALSE,vowel,fake,0,-,"-,+",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+",-,"-,+",-,"-,+",-,-,+,-,-,-,0,-,-,0
1,kore1280,kor,NA,NA,0259+0303+026F+032F,əu̯,NA,FALSE,vowel,fake,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"-,+",-,-,"-,+","-,+",-,-,+,-,-,-,0,-,-,0
1,kore1280,kor,NA,NA,025B,ə̃ɯ̯,NA,FALSE,vowel,fake,0,-,"+,-",-,-,-,+,+,0,+,-,-,"+,-",-,-,0,0,-,0,0,0,+,"-,+",-,-,"-,+","-,+",-,-,+,-,-,-,0,-,-,0
1,kore1280,kor,NA,NA,025B+0306,ɛ,NA,FALSE,vowel,fake,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,-,-,0
1,kore1280,kor,NA,NA,025B+0303,ɛ̆,NA,FALSE,vowel,fake,0,-,+,+,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,-,-,0
1,kore1280,kor,NA,NA,025B+0324,ɛ̃,NA,FALSE,vowel,fake,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,-,-,0
1,kore1280,kor,NA,NA,025B+0330,ɛ̤,NA,FALSE,vowel,fake,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,+,-,0,-,-,0
1,kore1280,kor,NA,NA,025B+02D0,ɛ̰,NA,FALSE,vowel,fake,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,+,0,-,-,0
1,kore1280,kor,NA,NA,025B+0303+02D0,ɛː,NA,FALSE,vowel,fake,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,-,-,0
